,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,1.6140408515930176,1.57393217086792,1.4277961254119873,0.8264827728271484,,,,,,,,,,,,,,
1.0,1.5016734600067139,1.4035415649414062,1.170936107635498,0.9258906841278076,0.4718337059020996,,,,,,,,,,,,,
2.0,1.3438677787780762,1.2474370002746582,1.0256907939910889,1.2186543941497803,0.8989310264587402,0.2834920883178711,,,,,,,,,,,,
3.0,1.373682975769043,1.2845137119293213,1.0377209186553955,0.8468148708343506,,,,,,,,,,,,,,
4.0,1.347153663635254,1.24611234664917,0.8877236843109131,,,,,,,,,,,,,,,
5.0,1.4079229831695557,1.300607442855835,1.0704646110534668,0.304581880569458,,,,,,,,,,,,,,
6.0,1.4649126529693604,1.3170716762542725,0.9597523212432861,0.3237795829772949,,,,,,,,,,,,,,
7.0,1.4719977378845215,1.1512603759765625,1.188427448272705,1.0443005561828613,0.7874183654785156,,,,,,,,,,,,,
8.0,1.3880486488342285,1.3149707317352295,1.1869542598724365,1.0968499183654785,0.8775675296783447,0.329334020614624,,,,,,,,,,,,
9.0,1.4121921062469482,1.1696538925170898,1.1886439323425293,1.0560777187347412,0.2746243476867676,,,,,,,,,,,,,
10.0,1.4103660583496094,1.2396652698516846,0.8422760963439941,,,,,,,,,,,,,,,
11.0,1.539825201034546,1.3111324310302734,1.0785655975341797,1.0818839073181152,0.8951430320739746,0.31824231147766113,,,,,,,,,,,,
12.0,1.329716444015503,1.22440505027771,1.2204442024230957,0.9376723766326904,0.28200292587280273,,,,,,,,,,,,,
13.0,1.456284999847412,1.101330041885376,0.8688690662384033,,,,,,,,,,,,,,,
14.0,1.3980913162231445,1.36519455909729,0.95578932762146,0.4253699779510498,,,,,,,,,,,,,,
15.0,1.3938515186309814,1.315544605255127,1.152740240097046,1.1077353954315186,0.8903374671936035,0.9521095752716064,0.2776920795440674,,,,,,,,,,,
16.0,1.3764379024505615,1.3885834217071533,1.0716369152069092,1.1629045009613037,0.7613260746002197,,,,,,,,,,,,,
17.0,1.350160837173462,1.223229169845581,1.1474034786224365,1.0522689819335938,0.9370653629302979,0.7514026165008545,0.5245709419250488,,,,,,,,,,,
18.0,1.3583598136901855,1.2647101879119873,1.1367740631103516,1.0572447776794434,0.9761106967926025,0.6839632987976074,0.2656517028808594,,,,,,,,,,,
19.0,1.3449652194976807,1.2902216911315918,0.8196165561676025,,,,,,,,,,,,,,,
20.0,1.4329721927642822,1.2824695110321045,1.05617356300354,0.3124816417694092,,,,,,,,,,,,,,
21.0,1.4949631690979004,1.3085300922393799,1.1583256721496582,1.1150729656219482,0.8305301666259766,0.3493998050689697,,,,,,,,,,,,
22.0,1.5116798877716064,1.159360408782959,1.162534236907959,1.1259946823120117,0.9672243595123291,0.7798557281494141,0.290999174118042,,,,,,,,,,,
23.0,1.3936550617218018,1.304945468902588,1.0825941562652588,0.31470632553100586,,,,,,,,,,,,,,
24.0,1.3858318328857422,1.3242485523223877,1.205864667892456,1.0423295497894287,0.8298056125640869,,,,,,,,,,,,,
25.0,1.3877689838409424,1.3558545112609863,0.895209550857544,0.3067891597747803,,,,,,,,,,,,,,
26.0,1.5064163208007812,1.132096529006958,1.2400333881378174,0.9775803089141846,0.8361284732818604,,,,,,,,,,,,,
27.0,1.326500415802002,1.2235839366912842,1.1245975494384766,1.1594703197479248,0.9656577110290527,0.7068445682525635,0.3828604221343994,,,,,,,,,,,
28.0,1.3854048252105713,1.3093986511230469,1.1693053245544434,0.6694467067718506,,,,,,,,,,,,,,
29.0,1.371746301651001,1.305346965789795,0.7816445827484131,,,,,,,,,,,,,,,
30.0,1.4331223964691162,1.2753190994262695,1.1990289688110352,0.7748992443084717,,,,,,,,,,,,,,
31.0,1.3832876682281494,1.3889422416687012,1.0643978118896484,1.1482517719268799,0.7255570888519287,,,,,,,,,,,,,
32.0,1.3833467960357666,1.296090841293335,1.0656495094299316,0.30975866317749023,,,,,,,,,,,,,,
33.0,1.3361618518829346,1.2171523571014404,1.1479551792144775,1.1080729961395264,0.7808196544647217,,,,,,,,,,,,,
34.0,1.3857669830322266,1.3046410083770752,1.061042308807373,0.3029820919036865,,,,,,,,,,,,,,
35.0,1.4086120128631592,1.3977315425872803,1.0834715366363525,1.0034880638122559,0.28656983375549316,,,,,,,,,,,,,
36.0,1.4652576446533203,1.1952354907989502,1.3466713428497314,0.878394603729248,0.30706214904785156,,,,,,,,,,,,,
37.0,1.4517199993133545,1.1131267547607422,0.8631699085235596,,,,,,,,,,,,,,,
38.0,1.3939094543457031,1.29986572265625,1.1469216346740723,1.1773104667663574,0.7768378257751465,0.2826416492462158,,,,,,,,,,,,
39.0,1.3901355266571045,1.259735107421875,1.2196991443634033,0.9767100811004639,0.2782588005065918,,,,,,,,,,,,,
40.0,1.4819817543029785,1.1406841278076172,1.270789384841919,0.960193395614624,0.7998464107513428,,,,,,,,,,,,,
41.0,1.3205912113189697,1.220184564590454,1.147627353668213,1.0528929233551025,0.7570080757141113,0.7341248989105225,0.8177695274353027,0.8505599498748779,0.7490561008453369,0.24650144577026367,,,,,,,,
42.0,1.3499765396118164,1.2184321880340576,1.0933396816253662,1.1402127742767334,1.0124504566192627,0.9814927577972412,0.28081440925598145,,,,,,,,,,,
43.0,1.3443152904510498,1.241670846939087,1.2337403297424316,1.0714547634124756,0.8350646495819092,0.869337797164917,0.9405841827392578,0.8213346004486084,0.9559259414672852,0.713923454284668,0.39455127716064453,,,,,,,
44.0,1.4983398914337158,1.3082196712493896,1.1752939224243164,1.0122802257537842,0.9000482559204102,0.2884986400604248,,,,,,,,,,,,
45.0,1.4756367206573486,1.3300023078918457,1.0345661640167236,1.1507537364959717,0.7135336399078369,,,,,,,,,,,,,
46.0,1.3356513977050781,1.2830660343170166,0.9336817264556885,,,,,,,,,,,,,,,
47.0,1.4058902263641357,1.3138220310211182,1.1757090091705322,1.1086633205413818,0.6252110004425049,,,,,,,,,,,,,
48.0,1.4322082996368408,1.306023120880127,1.1539618968963623,0.7727558612823486,,,,,,,,,,,,,,
49.0,1.3326539993286133,1.239457130432129,1.2229571342468262,1.0530941486358643,0.8061659336090088,,,,,,,,,,,,,
0.0,1.630270004272461,1.5934791564941406,1.4817981719970703,0.8999910354614258,,,,,,,,,,,,,,
1.0,1.7296409606933594,1.598505973815918,1.3480641841888428,1.1683955192565918,0.49225354194641113,,,,,,,,,,,,,
2.0,1.5046765804290771,1.5547971725463867,1.377755880355835,0.828110933303833,,,,,,,,,,,,,,
3.0,1.537503957748413,1.454270839691162,0.8935666084289551,,,,,,,,,,,,,,,
4.0,1.5802159309387207,1.5854532718658447,1.3846735954284668,1.0642929077148438,1.1846840381622314,0.31813836097717285,,,,,,,,,,,,
