,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,4.016935110092163,3.7000114917755127,3.0997273921966553,2.9311506748199463,1.937077522277832,0.845391035079956,,,,,,,,,,,,
1.0,3.6220052242279053,3.344877004623413,3.074383020401001,3.0793752670288086,0.7742421627044678,,,,,,,,,,,,,
2.0,3.8935651779174805,3.604404926300049,3.2055587768554688,2.260326623916626,0.894784688949585,,,,,,,,,,,,,
3.0,3.65999436378479,3.6484880447387695,3.1687991619110107,2.2943663597106934,0.7572011947631836,,,,,,,,,,,,,
4.0,3.5853371620178223,3.481515407562256,3.104766368865967,2.9281656742095947,2.7195396423339844,0.8719773292541504,,,,,,,,,,,,
5.0,3.570185661315918,3.3828654289245605,3.142688751220703,3.172029733657837,2.0509541034698486,0.9675197601318359,,,,,,,,,,,,
6.0,3.8338398933410645,3.532343864440918,3.3092033863067627,2.528717279434204,0.7301299571990967,,,,,,,,,,,,,
7.0,3.697633743286133,3.378801107406616,3.2076973915100098,3.240274667739868,2.6560182571411133,2.293848991394043,1.7548189163208008,2.6753013134002686,2.2520766258239746,2.3337290287017822,1.8014733791351318,1.7797975540161133,1.522691249847412,1.4307582378387451,1.0811727046966553,0.5446703433990479,,
8.0,3.564563035964966,3.5322256088256836,3.0414974689483643,2.8036627769470215,1.6303987503051758,0.7079994678497314,,,,,,,,,,,,
9.0,3.976337194442749,3.528353214263916,3.110039234161377,2.8662235736846924,1.5800297260284424,,,,,,,,,,,,,
10.0,3.661390542984009,3.444586753845215,1.9735283851623535,,,,,,,,,,,,,,,
11.0,3.7162702083587646,3.5046911239624023,3.1032397747039795,3.308619976043701,2.367337465286255,1.590061902999878,0.7611415386199951,,,,,,,,,,,
12.0,4.0130369663238525,3.657589912414551,2.614302158355713,0.973071813583374,,,,,,,,,,,,,,
13.0,3.7214298248291016,3.5846831798553467,3.059837818145752,2.847072124481201,0.7477908134460449,,,,,,,,,,,,,
14.0,4.226167678833008,3.7987096309661865,3.363067388534546,2.485685110092163,0.8660855293273926,,,,,,,,,,,,,
15.0,3.7155346870422363,3.6440725326538086,3.065688133239746,2.9569015502929688,3.0666542053222656,2.7658393383026123,2.5827431678771973,2.551741123199463,0.6731076240539551,,,,,,,,,
16.0,3.978497266769409,3.6729092597961426,3.474109649658203,2.935554027557373,0.7261228561401367,,,,,,,,,,,,,
17.0,4.053900718688965,3.7806308269500732,3.18636155128479,3.2202892303466797,2.0714516639709473,0.7417340278625488,,,,,,,,,,,,
18.0,3.9719691276550293,3.688645601272583,3.368858575820923,2.43342924118042,0.7509040832519531,,,,,,,,,,,,,
19.0,3.7504265308380127,3.6317827701568604,3.049010753631592,3.0896220207214355,2.982226610183716,0.7132625579833984,,,,,,,,,,,,
20.0,3.898754835128784,3.6705801486968994,3.3127286434173584,3.191053628921509,2.1193459033966064,0.7343297004699707,,,,,,,,,,,,
