,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,1.3896479606628418,0.8367314338684082,0.3327302932739258,,,,,,,,,,,,,,,
1.0,1.555053949356079,1.7527861595153809,1.37241792678833,0.932960033416748,0.5394408702850342,0.15264320373535156,,,,,,,,,,,,
2.0,1.0269033908843994,0.3370940685272217,,,,,,,,,,,,,,,,
3.0,1.4949405193328857,1.1622974872589111,0.73720383644104,0.3382861614227295,,,,,,,,,,,,,,
4.0,1.2155060768127441,0.781334638595581,0.3282768726348877,,,,,,,,,,,,,,,
5.0,1.5650057792663574,1.2210180759429932,0.6322634220123291,0.122650146484375,,,,,,,,,,,,,,
6.0,1.4686658382415771,1.7075979709625244,1.7603652477264404,1.5094044208526611,0.8154737949371338,0.449207067489624,0.12168765068054199,,,,,,,,,,,
7.0,1.822627067565918,1.3263554573059082,1.2120683193206787,0.5704531669616699,0.09770536422729492,,,,,,,,,,,,,
8.0,1.2172462940216064,0.8066318035125732,0.3328425884246826,,,,,,,,,,,,,,,
9.0,1.6626417636871338,1.3712158203125,0.8940191268920898,0.6707329750061035,0.5450215339660645,0.1847820281982422,,,,,,,,,,,,
10.0,2.1194918155670166,1.9608039855957031,1.5018672943115234,1.1425130367279053,0.661747932434082,0.20014595985412598,,,,,,,,,,,,
11.0,2.2043514251708984,2.144275665283203,1.7840492725372314,1.311704397201538,0.835515022277832,0.4632275104522705,0.10823225975036621,,,,,,,,,,,
12.0,1.5010137557983398,1.1579043865203857,0.5649197101593018,0.180389404296875,,,,,,,,,,,,,,
13.0,1.8738677501678467,1.3011412620544434,0.9772253036499023,1.4925596714019775,0.7777166366577148,0.46660327911376953,0.11695218086242676,,,,,,,,,,,
14.0,1.6461513042449951,1.2712643146514893,0.5657863616943359,0.10545492172241211,,,,,,,,,,,,,,
15.0,1.4292802810668945,0.5888974666595459,0.12353181838989258,,,,,,,,,,,,,,,
16.0,1.8400774002075195,1.6555776596069336,0.9783267974853516,0.16844415664672852,,,,,,,,,,,,,,
17.0,1.651517391204834,1.50803804397583,0.6304733753204346,0.11642575263977051,,,,,,,,,,,,,,
18.0,1.7748486995697021,1.4196746349334717,1.398148775100708,0.6959762573242188,0.13572931289672852,,,,,,,,,,,,,
19.0,1.6213047504425049,1.648348093032837,0.6102657318115234,0.1237936019897461,,,,,,,,,,,,,,
20.0,1.2377195358276367,0.5883133411407471,0.1220712661743164,,,,,,,,,,,,,,,
21.0,1.5423388481140137,1.7328341007232666,1.211862564086914,0.8523333072662354,0.41319942474365234,0.10503697395324707,,,,,,,,,,,,
22.0,1.4897727966308594,1.202453374862671,0.35079169273376465,,,,,,,,,,,,,,,
23.0,1.4687318801879883,1.2864134311676025,0.5458004474639893,0.11323165893554688,,,,,,,,,,,,,,
24.0,1.4252383708953857,1.4410841464996338,2.0238471031188965,1.7521283626556396,1.3926060199737549,0.15790343284606934,,,,,,,,,,,,
25.0,1.548443078994751,1.2744653224945068,0.7134697437286377,0.11524462699890137,,,,,,,,,,,,,,
26.0,1.7937304973602295,1.3744983673095703,0.9785621166229248,0.5006580352783203,0.10904955863952637,,,,,,,,,,,,,
27.0,1.5950958728790283,1.0938982963562012,0.650432825088501,0.14730596542358398,,,,,,,,,,,,,,
28.0,1.751734733581543,1.5147337913513184,0.12477421760559082,,,,,,,,,,,,,,,
29.0,1.607787847518921,1.1471757888793945,0.6712298393249512,0.20139431953430176,,,,,,,,,,,,,,
30.0,1.6737289428710938,1.1061334609985352,0.6244206428527832,0.3357419967651367,,,,,,,,,,,,,,
31.0,1.8852875232696533,1.5477755069732666,1.2907664775848389,0.6265368461608887,0.3012099266052246,,,,,,,,,,,,,
32.0,1.579869270324707,1.2709136009216309,0.6012029647827148,0.11905503273010254,,,,,,,,,,,,,,
33.0,1.1860277652740479,0.8303401470184326,0.3777780532836914,,,,,,,,,,,,,,,
34.0,1.7808172702789307,1.6413178443908691,0.9276995658874512,0.18176031112670898,,,,,,,,,,,,,,
35.0,1.4741721153259277,0.8804514408111572,0.43183112144470215,,,,,,,,,,,,,,,
36.0,1.9375824928283691,1.838667392730713,1.6363935470581055,0.8674695491790771,0.49955296516418457,0.10763120651245117,,,,,,,,,,,,
37.0,1.7090752124786377,1.8403449058532715,0.11706304550170898,,,,,,,,,,,,,,,
38.0,1.3058555126190186,0.6480367183685303,0.11409854888916016,,,,,,,,,,,,,,,
39.0,1.7539539337158203,1.885180950164795,1.5861260890960693,1.5993165969848633,1.2161414623260498,0.7840209007263184,0.35440921783447266,,,,,,,,,,,
40.0,1.7442026138305664,1.86104154586792,1.749633550643921,1.38364839553833,0.15570473670959473,,,,,,,,,,,,,
41.0,2.20468807220459,2.1159374713897705,1.725224494934082,1.4051978588104248,0.9566242694854736,0.49477624893188477,0.1162569522857666,,,,,,,,,,,
42.0,1.4963810443878174,1.1240544319152832,0.6198930740356445,0.15009403228759766,,,,,,,,,,,,,,
43.0,1.1059911251068115,0.36171555519104004,,,,,,,,,,,,,,,,
44.0,1.2574515342712402,0.8849964141845703,0.3685903549194336,,,,,,,,,,,,,,,
