,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,1.4200036525726318,1.2686526775360107,0.8496813774108887,0.6657898426055908,0.7027633190155029,0.5421032905578613,0.27339649200439453,,,,,,,,,,,
1.0,1.0242507457733154,0.8263723850250244,0.733177900314331,0.31742048263549805,,,,,,,,,,,,,,
2.0,1.084618091583252,0.8387162685394287,0.6095502376556396,0.35172271728515625,0.07076811790466309,,,,,,,,,,,,,
3.0,1.083458423614502,0.8425321578979492,0.5781145095825195,0.29741668701171875,,,,,,,,,,,,,,
4.0,1.2010130882263184,1.0579192638397217,0.8257060050964355,0.6820333003997803,0.27648305892944336,,,,,,,,,,,,,
5.0,1.2175345420837402,1.0708286762237549,0.7957289218902588,0.5646653175354004,0.2871081829071045,,,,,,,,,,,,,
6.0,1.2162046432495117,0.9405312538146973,0.48558926582336426,0.07703280448913574,,,,,,,,,,,,,,
7.0,1.3406322002410889,0.9749953746795654,0.6608226299285889,0.4025139808654785,0.11674022674560547,,,,,,,,,,,,,
8.0,1.0480053424835205,0.8310480117797852,0.5531809329986572,0.2514622211456299,,,,,,,,,,,,,,
9.0,1.2075438499450684,1.082688331604004,0.8426816463470459,0.37325334548950195,0.06368494033813477,,,,,,,,,,,,,
10.0,1.1417484283447266,1.0103309154510498,0.0736701488494873,,,,,,,,,,,,,,,
11.0,1.3272924423217773,1.0651774406433105,0.8366556167602539,0.08428263664245605,,,,,,,,,,,,,,
12.0,0.9839272499084473,0.7308471202850342,0.40772080421447754,0.11940598487854004,,,,,,,,,,,,,,
13.0,1.2637457847595215,1.0755553245544434,1.189436912536621,1.0603983402252197,0.9146122932434082,0.7229855060577393,0.6828751564025879,0.5558958053588867,0.35025620460510254,0.12071061134338379,,,,,,,,
14.0,1.387599229812622,1.2110340595245361,1.0584521293640137,1.0633316040039062,0.8296902179718018,0.4080986976623535,0.15363264083862305,,,,,,,,,,,
15.0,1.2985973358154297,1.070951223373413,0.8109173774719238,0.5271182060241699,0.38233447074890137,0.06237649917602539,,,,,,,,,,,,
16.0,1.3789701461791992,1.1786038875579834,1.395603895187378,1.2608444690704346,1.0418341159820557,0.840153694152832,0.6486148834228516,0.19104671478271484,,,,,,,,,,
17.0,1.205747127532959,0.9722414016723633,0.7728760242462158,0.49970364570617676,0.17499232292175293,,,,,,,,,,,,,
18.0,1.099292516708374,1.0385115146636963,0.8186402320861816,0.5645749568939209,0.2614407539367676,,,,,,,,,,,,,
19.0,1.164736032485962,1.0497679710388184,0.09651064872741699,,,,,,,,,,,,,,,
20.0,1.4085569381713867,0.8033010959625244,0.38314151763916016,0.09964537620544434,,,,,,,,,,,,,,
21.0,0.9641284942626953,0.7134561538696289,0.3886120319366455,0.0651085376739502,,,,,,,,,,,,,,
22.0,1.2095506191253662,1.0368289947509766,1.327657699584961,1.1134710311889648,1.0647034645080566,1.0326898097991943,0.8512673377990723,0.7756321430206299,0.7238268852233887,0.7025415897369385,0.7963955402374268,0.6170589923858643,0.5018758773803711,0.30524253845214844,0.22486329078674316,0.13361430168151855,0.07415413856506348,
23.0,1.1613273620605469,1.1195566654205322,0.8675329685211182,0.6131987571716309,0.45966267585754395,0.16747641563415527,,,,,,,,,,,,
24.0,0.8812024593353271,0.8973407745361328,0.9624972343444824,1.0074386596679688,0.654608964920044,0.5263473987579346,,,,,,,,,,,,
25.0,1.2785499095916748,1.2850220203399658,1.050055980682373,0.7435739040374756,0.47513818740844727,0.20153236389160156,,,,,,,,,,,,
26.0,0.8535833358764648,0.5989549160003662,0.3983440399169922,,,,,,,,,,,,,,,
27.0,1.1520545482635498,1.2852895259857178,1.0315802097320557,0.7677254676818848,0.48140668869018555,0.06068539619445801,,,,,,,,,,,,
28.0,1.1630172729492188,0.8517167568206787,0.8963644504547119,0.6977119445800781,0.5277302265167236,0.37694454193115234,0.0835409164428711,,,,,,,,,,,
29.0,1.3041362762451172,1.1051404476165771,0.8554067611694336,0.5705170631408691,0.09658193588256836,,,,,,,,,,,,,
30.0,1.198070764541626,1.2436070442199707,0.9856710433959961,0.708000659942627,0.2260761260986328,,,,,,,,,,,,,
31.0,1.3165779113769531,1.0243945121765137,1.0170419216156006,0.856097936630249,0.7339344024658203,0.10776782035827637,,,,,,,,,,,,
32.0,1.4002633094787598,1.3025751113891602,1.0600666999816895,0.7496910095214844,0.4779016971588135,0.20505809783935547,,,,,,,,,,,,
33.0,1.2758185863494873,1.1905303001403809,1.1826510429382324,0.9388148784637451,0.7408626079559326,0.5447080135345459,0.23470544815063477,0.05962347984313965,,,,,,,,,,
34.0,1.2720232009887695,1.1406583786010742,0.9858450889587402,0.8950364589691162,0.6155340671539307,0.6830177307128906,0.07446575164794922,,,,,,,,,,,
35.0,1.1674814224243164,1.2003099918365479,0.5703980922698975,0.07348155975341797,,,,,,,,,,,,,,
36.0,1.1605243682861328,1.018019437789917,0.5268797874450684,0.08378291130065918,,,,,,,,,,,,,,
