,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,3.158369302749634,2.7297306060791016,2.370607852935791,2.1143360137939453,1.4712073802947998,,,,,,,,,,,,,
1.0,2.8704774379730225,2.706249237060547,2.4616549015045166,1.7487821578979492,0.609363317489624,,,,,,,,,,,,,
2.0,2.6928465366363525,2.5986194610595703,1.3943352699279785,,,,,,,,,,,,,,,
3.0,2.982910633087158,2.6223597526550293,2.360872268676758,1.7929198741912842,0.6127054691314697,,,,,,,,,,,,,
4.0,2.7332332134246826,2.601292133331299,1.3433949947357178,,,,,,,,,,,,,,,
5.0,2.9006922245025635,2.7371208667755127,2.50563383102417,2.2326104640960693,2.0682356357574463,1.210282325744629,,,,,,,,,,,,
6.0,2.7105324268341064,2.556901454925537,2.3438990116119385,2.2719335556030273,1.9370715618133545,1.2718455791473389,0.5539560317993164,,,,,,,,,,,
7.0,2.732701539993286,2.4556150436401367,1.4672415256500244,,,,,,,,,,,,,,,
8.0,2.715304374694824,2.4845569133758545,2.2754106521606445,2.05776047706604,1.4760963916778564,0.5566079616546631,,,,,,,,,,,,
9.0,2.888914108276367,2.5025551319122314,2.252246856689453,2.1253435611724854,1.6606900691986084,1.9094817638397217,1.3143877983093262,0.9999175071716309,,,,,,,,,,
10.0,2.7236225605010986,2.5395591259002686,2.312403440475464,2.2344846725463867,1.6886320114135742,0.6302661895751953,,,,,,,,,,,,
11.0,2.6986427307128906,2.487041711807251,2.267618179321289,2.295842170715332,1.7357769012451172,0.5397117137908936,,,,,,,,,,,,
12.0,2.7601239681243896,2.519139289855957,2.4081268310546875,2.2431445121765137,1.8995065689086914,0.5418915748596191,,,,,,,,,,,,
13.0,2.8357722759246826,2.4251344203948975,1.6801142692565918,,,,,,,,,,,,,,,
14.0,2.7446420192718506,2.4758787155151367,2.3378400802612305,2.2734644412994385,1.8439748287200928,0.5541253089904785,,,,,,,,,,,,
15.0,2.8068439960479736,2.8069047927856445,2.4693543910980225,2.3549699783325195,2.1323883533477783,2.1163744926452637,1.8933908939361572,1.7420575618743896,1.3940379619598389,0.6782712936401367,,,,,,,,
16.0,2.819488048553467,2.6939003467559814,2.273380756378174,2.2892072200775146,1.6071999073028564,0.6174585819244385,,,,,,,,,,,,
17.0,2.7247166633605957,2.56172513961792,2.3224871158599854,1.6584665775299072,,,,,,,,,,,,,,
18.0,2.724501609802246,2.4564242362976074,1.5758740901947021,,,,,,,,,,,,,,,
19.0,2.706009864807129,2.507952928543091,2.3527846336364746,2.2554564476013184,1.8084897994995117,1.155029058456421,0.5406858921051025,,,,,,,,,,,
20.0,2.7458395957946777,2.5081517696380615,1.4949638843536377,,,,,,,,,,,,,,,
21.0,2.867565870285034,2.6491010189056396,2.2639448642730713,2.2684857845306396,1.151061773300171,,,,,,,,,,,,,
22.0,2.6976664066314697,2.516214609146118,1.5041234493255615,,,,,,,,,,,,,,,
23.0,2.6908371448516846,2.4639618396759033,2.1327595710754395,2.074580192565918,0.5634682178497314,,,,,,,,,,,,,
24.0,2.750262975692749,2.6937949657440186,2.253392457962036,2.1094274520874023,2.1075081825256348,1.5252962112426758,0.995140790939331,,,,,,,,,,,
25.0,2.7831361293792725,2.487100839614868,2.3305015563964844,2.315779209136963,1.7075963020324707,0.539325475692749,,,,,,,,,,,,
26.0,2.841371774673462,2.584747552871704,2.4466493129730225,1.7525203227996826,0.6417183876037598,,,,,,,,,,,,,
27.0,2.715085029602051,2.5127432346343994,2.399974822998047,2.2390687465667725,1.4501566886901855,,,,,,,,,,,,,
28.0,2.7111117839813232,2.383462905883789,2.3907723426818848,2.2893128395080566,1.7212755680084229,1.15781569480896,0.5454583168029785,,,,,,,,,,,
29.0,2.7426111698150635,2.5480587482452393,2.371750593185425,2.3181984424591064,1.7514145374298096,1.5569934844970703,0.5520803928375244,,,,,,,,,,,
30.0,2.766232967376709,2.411256790161133,2.3639862537384033,2.2930281162261963,1.79852294921875,0.5388228893280029,,,,,,,,,,,,
31.0,2.743161201477051,2.404803991317749,1.8235912322998047,,,,,,,,,,,,,,,
32.0,2.7554190158843994,2.5038466453552246,2.2908289432525635,1.3426270484924316,,,,,,,,,,,,,,
33.0,2.7215733528137207,2.487300157546997,2.300414800643921,2.310812473297119,1.800403118133545,0.5453648567199707,,,,,,,,,,,,
34.0,2.7147560119628906,2.5459673404693604,2.196840286254883,2.1944327354431152,0.569382905960083,,,,,,,,,,,,,
35.0,2.678842544555664,2.488185405731201,1.6514344215393066,,,,,,,,,,,,,,,
36.0,2.7175374031066895,2.4969537258148193,2.2084801197052,2.220384120941162,1.8262031078338623,1.2870807647705078,0.5599086284637451,,,,,,,,,,,
