,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,1.6460120677947998,1.0985875129699707,1.3181047439575195,1.1462652683258057,1.0214385986328125,0.9584307670593262,0.6822316646575928,0.7849817276000977,0.43610215187072754,,,,,,,,,
1.0,1.1791212558746338,1.0073730945587158,0.7582595348358154,0.11913466453552246,,,,,,,,,,,,,,
2.0,1.6532776355743408,1.4232261180877686,1.3033990859985352,1.4836251735687256,1.0714404582977295,0.8828051090240479,0.7182974815368652,0.5924763679504395,0.8468837738037109,0.626570463180542,0.26796865463256836,0.18033862113952637,,,,,,
3.0,1.4619321823120117,0.8274869918823242,0.39838600158691406,0.06537318229675293,,,,,,,,,,,,,,
4.0,1.6076066493988037,1.77384614944458,1.3559372425079346,1.0259363651275635,1.214552402496338,1.0448944568634033,0.9230575561523438,1.1318020820617676,1.1131243705749512,1.2364683151245117,0.9298608303070068,0.9389388561248779,0.6268033981323242,0.40238094329833984,0.17484474182128906,0.06090903282165527,,
5.0,1.6997861862182617,1.6401894092559814,1.370316505432129,1.1196105480194092,0.9519309997558594,0.11073184013366699,,,,,,,,,,,,
6.0,1.7227635383605957,1.6662507057189941,1.4362704753875732,1.1614742279052734,1.1713428497314453,1.0685343742370605,0.45461606979370117,0.06285953521728516,,,,,,,,,,
7.0,1.6844160556793213,1.7030465602874756,1.429469108581543,1.2149524688720703,0.884141206741333,0.4523911476135254,0.11004638671875,,,,,,,,,,,
8.0,1.5027742385864258,1.2764649391174316,1.0454726219177246,0.9009499549865723,0.07230830192565918,,,,,,,,,,,,,
9.0,1.3821430206298828,1.1416637897491455,0.33765506744384766,,,,,,,,,,,,,,,
10.0,1.5694894790649414,1.2331757545471191,0.855137825012207,0.33752918243408203,0.07600140571594238,,,,,,,,,,,,,
11.0,1.5446507930755615,1.189770221710205,1.0037708282470703,0.6548824310302734,,,,,,,,,,,,,,
12.0,1.4027137756347656,1.030768632888794,0.5053715705871582,0.11828804016113281,,,,,,,,,,,,,,
13.0,1.316068410873413,1.1113975048065186,1.1351850032806396,0.4571855068206787,0.1107790470123291,,,,,,,,,,,,,
