,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,5.831686019897461,4.94866156578064,4.26829719543457,2.179659128189087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4.613665819168091,4.513406991958618,4.804885149002075,2.950322151184082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.9936487674713135,4.770050525665283,3.2827889919281006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4.835358619689941,4.512492418289185,4.656480550765991,4.599971294403076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5.022606372833252,4.346611738204956,4.275591135025024,3.9429636001586914,3.6480939388275146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4.479030132293701,4.225113868713379,4.1647398471832275,4.245273113250732,3.9476120471954346,3.9865469932556152,3.7900290489196777,2.082048177719116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4.584400415420532,4.4117350578308105,4.755401372909546,2.9358131885528564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4.761271715164185,4.320760488510132,4.289143800735474,4.295270204544067,3.012051582336426,2.008937358856201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5.152672290802002,4.962762355804443,4.5498433113098145,4.306287527084351,1.6585276126861572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4.630325078964233,4.589223146438599,4.8291707038879395,2.9141035079956055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4.762751817703247,4.644070148468018,4.855783700942993,2.200334310531616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5.23661470413208,5.084202766418457,4.315964937210083,3.864914894104004,4.672314643859863,4.229295492172241,3.6653690338134766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4.623348951339722,4.489831924438477,4.190471649169922,2.305603504180908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4.840177774429321,4.62431001663208,4.727603435516357,4.03694486618042,1.9387900829315186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4.736102819442749,4.516686916351318,4.200449228286743,4.104262590408325,3.64036226272583,4.5442023277282715,4.011284828186035,1.6153647899627686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4.7748918533325195,4.425458908081055,4.14322304725647,3.9693846702575684,3.729769229888916,4.630166292190552,3.9732298851013184,2.0297062397003174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,4.6661293506622314,4.385959148406982,4.762735605239868,3.2810561656951904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,4.517915964126587,4.550485610961914,5.152462959289551,4.161969184875488,4.527009725570679,3.389676094055176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,4.227027177810669,4.3399739265441895,3.909050226211548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4.545415163040161,4.422544956207275,3.1664109230041504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,4.985837936401367,5.026700496673584,2.313455581665039,0.31035900115966797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,4.433480262756348,4.4308552742004395,4.32647442817688,2.6119749546051025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,4.740914821624756,4.628372430801392,4.2891223430633545,4.167683124542236,4.047736167907715,4.204289674758911,4.799139738082886,3.938638210296631,3.7813384532928467,3.56082820892334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,4.966295480728149,4.843350172042847,4.731801748275757,4.516375780105591,3.595905303955078,3.205577850341797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,4.558579444885254,4.336646795272827,4.4452223777771,4.155178546905518,3.878910779953003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,4.724831819534302,4.689213514328003,4.042457103729248,3.91070556640625,2.4531633853912354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,4.846449851989746,4.807586193084717,4.073071241378784,2.324601173400879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,4.75916051864624,4.302667140960693,4.510448455810547,2.972123861312866,3.404304265975952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4.7473015785217285,5.040164232254028,4.944229602813721,4.050713539123535,2.639478921890259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
