,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,3.916837453842163,2.9830689430236816,2.585775375366211,2.199012279510498,2.5345542430877686,2.629666328430176,2.7589287757873535,2.210411310195923,2.488821029663086,2.188796043395996,1.8166747093200684,1.7525932788848877,1.7953500747680664,1.925269365310669,2.0100440979003906,1.8652782440185547,1.913142204284668,0.8357408046722412,1.8966987133026123,1.5343139171600342,1.2719919681549072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,3.0321431159973145,2.766644239425659,3.6535067558288574,3.271155834197998,2.866921901702881,2.3947393894195557,2.2290563583374023,2.746110677719116,1.926433801651001,1.902209758758545,1.7887933254241943,2.074152946472168,1.9363610744476318,0.9480652809143066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,3.6058640480041504,3.085646629333496,3.4320473670959473,2.5036706924438477,1.832258939743042,0.2727699279785156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,2.7222611904144287,2.806752920150757,3.018350601196289,2.366330146789551,2.0881712436676025,2.431650400161743,1.9046454429626465,2.0540640354156494,1.8067359924316406,1.9426658153533936,1.9686131477355957,3.4479002952575684,2.8135762214660645,1.810988187789917,1.8316271305084229,1.6905598640441895,1.2824633121490479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,2.952634811401367,3.209373950958252,3.607261896133423,3.0885698795318604,2.681427240371704,2.0950710773468018,1.9655606746673584,1.9785881042480469,1.8745756149291992,2.2069272994995117,1.503108263015747,1.4712390899658203,1.6660361289978027,1.5237975120544434,1.818291425704956,1.4080169200897217,1.1352832317352295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,3.367283344268799,2.6236324310302734,2.6790409088134766,2.788832902908325,0.23091816902160645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,2.720778226852417,2.731372833251953,2.5757367610931396,2.7925734519958496,2.8398969173431396,2.5198099613189697,2.9442906379699707,2.812697410583496,1.997485637664795,1.9018661975860596,1.8082950115203857,1.6685004234313965,1.7686583995819092,0.8437516689300537,1.7042467594146729,2.0661401748657227,1.648932695388794,1.6902642250061035,1.6162059307098389,1.4977669715881348,1.576573371887207,1.6244244575500488,1.6400871276855469,1.6344070434570312,0.9848330020904541,0.8690965175628662,0.3926875591278076,,,,,,,,,,,,,,,,,,,,,,,
7.0,3.0468032360076904,3.673139810562134,3.2803232669830322,2.996124029159546,2.8796021938323975,2.3426265716552734,2.0265157222747803,1.817206621170044,1.975785493850708,1.8381881713867188,1.9371371269226074,2.3017091751098633,1.9540958404541016,1.8129737377166748,1.6383044719696045,1.7472913265228271,1.4935381412506104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,3.147515058517456,2.586775779724121,2.07882022857666,2.2912847995758057,2.069946765899658,2.9553229808807373,2.5069432258605957,2.173844575881958,2.4974875450134277,1.957038164138794,2.7318115234375,1.8903460502624512,1.855208396911621,1.7063941955566406,0.7702467441558838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2.481139659881592,2.2965281009674072,2.5419681072235107,2.275221109390259,2.7605948448181152,2.4402878284454346,1.9947631359100342,2.2230477333068848,1.8946917057037354,1.5944478511810303,1.590099811553955,1.7267088890075684,1.7227277755737305,1.7004671096801758,1.4930365085601807,1.4023923873901367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,3.00838565826416,2.765516757965088,3.236772298812866,2.7823314666748047,3.121727705001831,2.4498369693756104,2.345780849456787,1.9773175716400146,2.3812332153320312,2.034315347671509,1.7474110126495361,1.5595710277557373,1.9680991172790527,2.1808433532714844,1.7627763748168945,1.8289237022399902,1.9269297122955322,1.6717283725738525,1.524568796157837,1.5349535942077637,0.8506536483764648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2.5067830085754395,3.343172788619995,3.105825424194336,3.184664011001587,2.6147444248199463,2.3308236598968506,2.0559334754943848,2.083405017852783,2.4958109855651855,2.561877727508545,1.8051426410675049,1.8630950450897217,1.8721182346343994,1.1663074493408203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,2.522461175918579,2.7003655433654785,2.7537686824798584,2.9901070594787598,2.441650152206421,2.277064800262451,0.25363779067993164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,2.827317237854004,2.9314658641815186,3.460475444793701,2.405834913253784,2.539336919784546,2.1402997970581055,2.1089351177215576,1.6500535011291504,1.5116121768951416,1.692927360534668,0.8710291385650635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,3.1420674324035645,3.377317190170288,2.6460185050964355,2.482210874557495,3.3757922649383545,2.64410400390625,2.6372671127319336,2.3539271354675293,2.562887668609619,2.1567111015319824,2.2430801391601562,2.404684066772461,1.7717671394348145,1.6720964908599854,1.7223212718963623,1.5690772533416748,1.7078745365142822,1.6741442680358887,1.7155914306640625,1.5576834678649902,1.606863260269165,1.3473098278045654,1.4426746368408203,0.8770349025726318,0.7168459892272949,0.4091501235961914,,,,,,,,,,,,,,,,,,,,,,,,
15.0,3.509542226791382,2.9386537075042725,3.014781951904297,2.710916042327881,0.25887513160705566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,2.7633798122406006,2.7233693599700928,3.335408926010132,2.4342427253723145,2.540832996368408,2.111203193664551,2.1998047828674316,2.0336499214172363,2.281515121459961,2.6266088485717773,1.9020440578460693,2.3493809700012207,1.5713798999786377,1.7482025623321533,1.4208366870880127,1.5860466957092285,1.4199891090393066,1.5983734130859375,0.859250545501709,1.4486095905303955,1.4107074737548828,1.666795253753662,0.7479062080383301,1.3356027603149414,1.3110792636871338,1.3558969497680664,1.4775962829589844,1.2137603759765625,1.1912236213684082,0.9786388874053955,0.9342186450958252,0.9050214290618896,1.7046029567718506,1.8977501392364502,1.3213677406311035,0.6879980564117432,0.33307433128356934,,,,,,,,,,,,,
17.0,2.687047004699707,3.0084316730499268,3.079817056655884,2.6104068756103516,2.96276593208313,3.046164035797119,2.497988700866699,1.9564719200134277,1.7105121612548828,2.3714370727539062,1.7261791229248047,1.205190658569336,1.6448097229003906,1.8246889114379883,1.776501178741455,1.5708270072937012,1.72037935256958,1.4177756309509277,0.44638800621032715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,2.3565359115600586,2.375783920288086,2.081087589263916,2.9008686542510986,2.6057233810424805,2.2408154010772705,1.9707565307617188,1.9045741558074951,2.044874668121338,2.3871500492095947,1.8349013328552246,1.794053554534912,1.9652230739593506,0.9165492057800293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,2.685518741607666,3.1607470512390137,3.7803735733032227,3.4540441036224365,2.8468871116638184,2.276047468185425,2.4622738361358643,1.9874870777130127,1.786020040512085,2.099520206451416,2.600910186767578,1.8032557964324951,1.600036859512329,1.7755112648010254,1.6038036346435547,0.4645407199859619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,3.0036745071411133,3.4226856231689453,2.786491870880127,2.8834588527679443,2.946887254714966,2.376178503036499,2.30507493019104,2.0518603324890137,1.905602216720581,1.6974670886993408,0.6978058815002441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,2.7729368209838867,2.612727403640747,2.9601869583129883,2.185336112976074,2.446420431137085,2.2749736309051514,2.3618528842926025,2.686202049255371,1.9553985595703125,0.7984209060668945,0.625464677810669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,2.7144241333007812,3.2364895343780518,3.1235687732696533,2.8220582008361816,2.687772750854492,2.4548041820526123,1.9098987579345703,0.27156734466552734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,3.0933406352996826,3.28373646736145,2.830502510070801,2.2725229263305664,2.0982117652893066,2.398279905319214,2.0491364002227783,2.0110385417938232,2.622037172317505,2.664759635925293,2.0085325241088867,2.2871737480163574,1.6441478729248047,1.8663709163665771,1.6449525356292725,1.9904553890228271,1.9211101531982422,1.608799934387207,1.8364002704620361,1.656386137008667,1.5767621994018555,1.5670032501220703,0.7129065990447998,,,,,,,,,,,,,,,,,,,,,,,,,,,
