,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,5.482019901275635,5.184404373168945,5.25488805770874,3.565481424331665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,4.930478572845459,4.540663957595825,4.748353481292725,4.663174629211426,3.332376480102539,4.6013710498809814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,5.077727556228638,4.826383352279663,5.055711269378662,2.982027292251587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,5.171388626098633,4.682496786117554,4.8296520709991455,4.405888080596924,4.762909173965454,3.516392230987549,0.8088560104370117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.300074100494385,4.708012104034424,3.339651346206665,3.511373281478882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,4.969593286514282,5.227200269699097,4.791921377182007,3.7389955520629883,4.520216226577759,2.7232539653778076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,4.479383945465088,4.865582466125488,4.642915725708008,4.374989032745361,3.9311749935150146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,5.1350297927856445,5.280498266220093,4.582366704940796,4.583212852478027,4.436574697494507,1.827704906463623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,5.1687610149383545,5.005144834518433,4.780137062072754,4.566330194473267,4.378095388412476,2.1938722133636475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,5.1100685596466064,5.044917583465576,4.909367561340332,4.491290807723999,3.3113059997558594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,4.861337184906006,4.740214824676514,4.077801942825317,1.7605719566345215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,5.1427390575408936,4.817467451095581,4.429371118545532,4.254213333129883,4.403306007385254,4.251431941986084,1.535621166229248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,4.621858596801758,4.965244770050049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,4.961167812347412,4.848241806030273,3.6137919425964355,3.521125316619873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,4.51769232749939,4.500824213027954,3.0904736518859863,2.048306941986084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,4.932167291641235,4.585548162460327,3.699521780014038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,5.209221601486206,4.5540642738342285,3.33076548576355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,4.9515979290008545,4.37779974937439,4.463700771331787,4.492163181304932,3.705907106399536,2.066450357437134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,4.803104400634766,4.996468544006348,4.657870531082153,2.402881383895874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,4.80469274520874,4.496714353561401,4.604158878326416,4.3723015785217285,3.2308475971221924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,4.9031662940979,4.438483476638794,3.390901565551758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,5.128732204437256,4.293923854827881,4.146226644515991,2.4434595108032227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,4.74480414390564,4.652683973312378,3.6700096130371094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,4.881183862686157,5.053428888320923,5.05751371383667,4.352863073348999,4.635277509689331,4.258244514465332,4.062994003295898,4.191566705703735,2.905578136444092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,4.8819661140441895,4.744522571563721,4.594912528991699,4.292142152786255,3.054671049118042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,4.668866872787476,4.609643220901489,3.129157304763794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,4.710929870605469,5.168649196624756,4.593454122543335,4.3450822830200195,2.3399581909179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,5.068358421325684,4.72070050239563,4.623606204986572,3.2251970767974854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
