,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,17.009601354599,14.79689908027649,14.311433792114258,14.16924524307251,13.70416259765625,12.926564931869507,12.58845067024231,12.179718494415283,9.574806928634644,2.2629172801971436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,15.489150524139404,15.069403648376465,13.779711961746216,11.512150526046753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,15.883635759353638,15.680296897888184,14.705102682113647,13.982357501983643,11.13534164428711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,15.989888191223145,15.29924750328064,14.541786193847656,12.471786975860596,2.398634672164917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,15.940310955047607,14.816001653671265,13.816934585571289,10.660433292388916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,15.433982849121094,15.27086591720581,14.571761131286621,13.993298530578613,12.973633766174316,12.193308353424072,10.970824241638184,11.090572595596313,2.0757088661193848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,16.026501178741455,15.293806076049805,14.653751850128174,13.479938507080078,10.293706893920898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,15.947352170944214,15.730587244033813,14.878493070602417,11.766601324081421,2.602778911590576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,15.411949872970581,15.003705501556396,14.058300256729126,11.37852954864502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,15.566025018692017,15.037204027175903,14.34269118309021,12.473510026931763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,16.051058530807495,15.40202808380127,14.613534212112427,13.569167137145996,12.752581119537354,13.667966604232788,10.784621000289917,2.0819902420043945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,15.633206605911255,14.967723846435547,13.857726335525513,13.835536479949951,13.377166032791138,11.252450942993164,2.2906148433685303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.687431812286377,15.078938245773315,13.98719310760498,11.37784719467163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,15.664961814880371,14.809955596923828,14.064009428024292,11.234994888305664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,15.537740230560303,15.153348684310913,13.93953561782837,10.434814929962158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,16.070722103118896,15.630236864089966,15.096007585525513,14.375424861907959,12.645348310470581,13.500002145767212,12.192254543304443,2.0386784076690674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,15.946771144866943,15.518568515777588,14.92037034034729,14.397180080413818,14.12154245376587,13.412287712097168,13.300231695175171,12.002291679382324,2.7544779777526855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,15.389808416366577,15.295770168304443,13.894838809967041,11.424271821975708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,15.78968071937561,14.946707725524902,14.178866386413574,11.696319103240967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,15.967987537384033,15.05361557006836,14.458611249923706,12.20455813407898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,16.148724794387817,15.236660718917847,14.457528829574585,14.681034564971924,13.895968198776245,13.204295873641968,10.91045093536377,2.2949910163879395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,16.1796555519104,15.712330341339111,15.131914138793945,13.18562936782837,2.597140312194824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,15.622955799102783,15.389267206192017,15.011906862258911,14.439059495925903,13.694610118865967,12.561836242675781,10.091655969619751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,15.816206455230713,15.422950744628906,14.120516061782837,11.876731395721436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,15.671616315841675,15.216933488845825,13.996655941009521,11.324712753295898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,16.080271244049072,15.602587938308716,14.902347564697266,14.219812154769897,14.04904842376709,13.540479898452759,12.71139407157898,11.01107907295227,2.1876394748687744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,16.085151433944702,15.505681037902832,14.753926753997803,13.944093704223633,10.527568817138672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,16.160430431365967,15.5879967212677,15.044285535812378,13.925922155380249,10.630589962005615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,15.737389087677002,15.258356809616089,14.282702922821045,10.962060689926147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,15.940905094146729,15.781322240829468,15.153109550476074,13.784098625183105,13.577576637268066,12.779444456100464,2.48639178276062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,16.1599600315094,15.656688690185547,15.107112169265747,13.188152074813843,2.832951545715332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
