,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,2.8896050453186035,3.620922565460205,3.2374091148376465,3.1506259441375732,2.211721181869507,2.5998218059539795,1.7464814186096191,0.7425675392150879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,2.222705602645874,2.7530248165130615,2.4240474700927734,2.6957693099975586,2.37447190284729,2.4360671043395996,2.7753491401672363,1.4366772174835205,0.26721715927124023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.589799165725708,2.2976272106170654,1.6679742336273193,2.601829767227173,2.796954393386841,2.9128615856170654,2.6268470287323,2.595855474472046,2.218167781829834,1.2945585250854492,2.3700859546661377,2.002403497695923,1.3120296001434326,1.4284625053405762,1.2151660919189453,1.6933979988098145,1.0431442260742188,0.7552981376647949,0.4071340560913086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,2.131551742553711,2.396477222442627,2.0992648601531982,2.3838605880737305,2.0366666316986084,2.37119722366333,2.1367030143737793,1.5264708995819092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,2.2771880626678467,2.433957576751709,2.398160696029663,1.0940337181091309,1.0069870948791504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2.308267831802368,2.3278918266296387,2.482667922973633,2.697507858276367,3.1969401836395264,2.4984426498413086,2.1443839073181152,1.0545332431793213,1.834557294845581,2.198516845703125,2.0110301971435547,1.9957494735717773,1.7651467323303223,1.1338460445404053,1.2164113521575928,1.2216382026672363,0.3514435291290283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,2.4144973754882812,3.2044382095336914,2.6693739891052246,2.2934772968292236,2.0936784744262695,2.060967206954956,2.2015163898468018,2.083805799484253,1.3734612464904785,1.8809711933135986,1.824230432510376,1.7102603912353516,0.28816866874694824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,2.367940664291382,2.436350107192993,2.524003267288208,3.213759183883667,3.0165700912475586,2.035196304321289,2.751950740814209,1.765777587890625,1.8893375396728516,1.814154863357544,1.5001206398010254,1.7078027725219727,1.6169886589050293,0.29917073249816895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,2.428032636642456,2.785893201828003,3.4002773761749268,2.183300018310547,2.7508528232574463,2.2722012996673584,2.1049468517303467,0.3382992744445801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2.8007965087890625,2.5954298973083496,3.1377975940704346,2.6400959491729736,1.9547736644744873,2.205677032470703,1.8389456272125244,1.727677345275879,1.7005677223205566,1.9008967876434326,1.6810791492462158,1.9449265003204346,2.3688409328460693,2.370090961456299,1.5209832191467285,1.2819209098815918,1.6768550872802734,1.2148144245147705,0.2631261348724365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,2.531987428665161,2.746272087097168,2.3356173038482666,2.3923141956329346,2.3973336219787598,2.4876632690429688,2.091978073120117,2.74662709236145,1.8310692310333252,1.9839832782745361,2.529240608215332,2.127812623977661,2.078418493270874,1.9457566738128662,1.2369186878204346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2.218529224395752,2.190361738204956,3.2990970611572266,3.3699049949645996,2.4430527687072754,1.89322829246521,2.230139970779419,2.3099329471588135,2.6913866996765137,3.0257346630096436,1.9678740501403809,2.2022790908813477,1.7129981517791748,1.7852773666381836,0.3705177307128906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,2.6264848709106445,3.0739505290985107,2.423247814178467,2.2051687240600586,2.081047534942627,2.6713485717773438,2.3179025650024414,2.0764825344085693,1.3953056335449219,0.632648229598999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,2.564274549484253,2.1426122188568115,1.6864738464355469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,2.5621213912963867,2.4451396465301514,2.4433717727661133,2.8886704444885254,2.884415864944458,2.290721893310547,1.6581804752349854,1.587873935699463,1.390533447265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2.4530117511749268,3.013615131378174,2.44515061378479,2.2298333644866943,2.0043883323669434,1.0628917217254639,0.9311542510986328,1.0375053882598877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,2.714262008666992,2.9198570251464844,2.8042948246002197,2.161115884780884,2.1841237545013428,2.059833288192749,1.4869825839996338,1.0187408924102783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,2.2131543159484863,2.679758310317993,2.566000461578369,2.678067445755005,0.2145991325378418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,2.260380268096924,2.5005860328674316,2.5318727493286133,0.9681124687194824,0.22986459732055664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,2.043335199356079,2.195808172225952,2.9944305419921875,2.2497053146362305,2.030808925628662,1.3186144828796387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,2.0120291709899902,2.089784622192383,2.731661319732666,2.6793479919433594,2.7014524936676025,2.543137311935425,2.6426260471343994,1.828942060470581,1.6501336097717285,1.631446361541748,1.593562364578247,2.147017478942871,1.6673402786254883,0.8051426410675049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,2.193805456161499,2.3170716762542725,2.6853408813476562,1.9280695915222168,2.4858200550079346,2.098379611968994,2.138176202774048,2.530299663543701,2.004207134246826,2.021597385406494,0.9652745723724365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,2.241363048553467,2.1826679706573486,1.0578899383544922,0.925072193145752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,2.5364437103271484,2.2178761959075928,2.749004602432251,2.7022929191589355,1.9943363666534424,1.8991432189941406,2.0001893043518066,2.2844808101654053,1.7284562587738037,1.9296000003814697,1.69832444190979,2.069941759109497,1.5658190250396729,1.1840860843658447,0.7535197734832764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,2.055335283279419,2.3490078449249268,2.343806743621826,2.0674452781677246,1.091336965560913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,2.2452778816223145,2.254564046859741,2.6927378177642822,2.4210917949676514,2.117462396621704,1.8459415435791016,0.7905881404876709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,2.405148506164551,2.0079522132873535,2.2555835247039795,2.6346428394317627,2.7356278896331787,1.9263238906860352,1.9061987400054932,2.223747491836548,1.6225383281707764,1.3812074661254883,1.359518051147461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,1.9412667751312256,2.41837477684021,1.848414659500122,2.652695655822754,2.3462913036346436,1.9490735530853271,2.2970900535583496,1.785799503326416,1.2871513366699219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,1.9860708713531494,2.2021474838256836,2.730121374130249,2.4716062545776367,2.4472849369049072,1.8235185146331787,1.5674681663513184,1.7779932022094727,0.33214664459228516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,2.194087028503418,2.110956907272339,2.201889991760254,2.2742371559143066,1.8707466125488281,0.20985913276672363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,2.1128039360046387,2.0887508392333984,2.4907009601593018,2.640622615814209,2.2610695362091064,2.2597527503967285,2.653690814971924,1.8688595294952393,0.3763701915740967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,2.05061674118042,2.7493388652801514,2.674922466278076,2.2658209800720215,2.5837912559509277,2.8385918140411377,2.01208758354187,2.5174782276153564,2.3005785942077637,1.7593562602996826,1.801041841506958,1.8023285865783691,2.0473554134368896,1.3825654983520508,1.4314682483673096,1.2756130695343018,1.1872904300689697,0.641059160232544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,1.9011836051940918,2.1411585807800293,2.412630796432495,2.2319135665893555,2.675222873687744,2.250704288482666,2.3213608264923096,3.242968797683716,2.501577615737915,1.8055148124694824,1.7350172996520996,1.604665756225586,2.3272106647491455,2.321096897125244,1.5473909378051758,1.6185150146484375,1.5052196979522705,0.5500102043151855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,2.5157103538513184,2.144853353500366,2.064318895339966,1.85261869430542,1.3915023803710938,1.0742249488830566,1.3607726097106934,1.453946828842163,1.9512746334075928,1.9060320854187012,1.9384815692901611,1.8507030010223389,1.8989789485931396,2.037827730178833,0.6097400188446045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,2.0664048194885254,2.2515602111816406,2.4868290424346924,1.842329502105713,1.7813677787780762,1.9830775260925293,2.5199859142303467,1.6584970951080322,0.6555240154266357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,2.3883817195892334,2.770514726638794,2.311692237854004,1.8708598613739014,1.0708129405975342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,2.149761438369751,2.1771178245544434,1.9289116859436035,2.1882381439208984,2.2829043865203857,2.2597663402557373,1.952723741531372,1.7899775505065918,1.7269773483276367,1.2027549743652344,1.5460591316223145,0.9225132465362549,1.0286059379577637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,2.2422351837158203,2.4983479976654053,1.9824297428131104,1.2139809131622314,1.1097393035888672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,2.6003482341766357,2.7976975440979004,2.679199695587158,2.262787103652954,2.0082602500915527,1.6316425800323486,1.6239025592803955,1.907557725906372,0.8840620517730713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,2.7233903408050537,2.580721855163574,2.6073176860809326,2.390277862548828,2.6151211261749268,2.789281129837036,2.5178818702697754,1.9937236309051514,1.2134239673614502,0.8546955585479736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,1.9502954483032227,2.0341579914093018,2.8150956630706787,1.9414896965026855,0.9552452564239502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,2.4144115447998047,2.1854000091552734,1.9233462810516357,2.383403778076172,1.8095617294311523,1.6002647876739502,1.8014895915985107,1.9510974884033203,1.228445291519165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,2.0915465354919434,2.299785614013672,2.1875429153442383,2.0477938652038574,2.433990240097046,2.1492202281951904,1.8454015254974365,2.392500162124634,1.1041958332061768,0.19629216194152832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
