,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,,5.076857089996338,4.534307241439819,3.845510721206665,4.417618036270142,4.075388193130493,3.463672161102295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,5.1009204387664795,4.90674614906311,4.775712966918945,4.344609022140503,4.204895734786987,4.238752841949463,4.030371189117432,3.1011791229248047,3.3068268299102783,3.339512348175049,2.740535259246826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,4.985470533370972,4.9375691413879395,4.877184152603149,4.350960731506348,3.6977949142456055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,4.978404998779297,4.83944296836853,4.67833948135376,4.561205863952637,4.241907119750977,4.245408773422241,3.5523624420166016,0.9268875122070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.981413125991821,4.885721921920776,4.6435582637786865,4.439306735992432,4.3531975746154785,4.2523415088653564,4.097483396530151,1.1992499828338623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,4.940751314163208,4.768335342407227,4.5775933265686035,3.942972183227539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,5.0161449909210205,4.755613803863525,4.413933992385864,3.4954004287719727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,4.920285224914551,4.851516246795654,4.478380918502808,3.807520627975464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,4.902526140213013,4.814359903335571,4.494189977645874,3.782853603363037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,5.147147178649902,4.8691725730896,4.634730815887451,4.375606298446655,3.9864306449890137,3.8698160648345947,1.4655392169952393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,4.9501166343688965,4.703402996063232,4.503054618835449,3.6610467433929443,4.243088245391846,4.054154396057129,3.4022395610809326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,5.095977306365967,5.018883943557739,4.729490756988525,4.50913143157959,4.238178253173828,4.395174980163574,4.359142541885376,3.93318247795105,1.2158076763153076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,5.11790657043457,4.822320938110352,4.572754383087158,3.720655679702759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,5.117872476577759,4.7564404010772705,4.60460638999939,4.093064546585083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,4.969225168228149,4.868862152099609,4.604234457015991,4.188161373138428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,5.142608404159546,4.956464767456055,4.794645547866821,4.522489547729492,3.75738263130188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,5.028722047805786,4.991340637207031,4.830445289611816,4.465452671051025,3.7997891902923584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
