,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,3.0368995666503906,3.534976005554199,1.6565909385681152,0.2716803550720215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,2.718210220336914,3.271594524383545,2.56365966796875,2.073745012283325,1.889296293258667,2.6432621479034424,1.580888271331787,0.30106353759765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.8350493907928467,3.0972092151641846,2.236152410507202,0.3610570430755615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,2.2892515659332275,2.3509585857391357,2.3900156021118164,2.312520742416382,0.2301030158996582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,1.9247393608093262,2.1031432151794434,1.990346908569336,2.19107985496521,2.936683177947998,2.017568349838257,1.6600370407104492,1.1908199787139893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2.637136697769165,2.578839063644409,2.8138768672943115,2.8311586380004883,2.480360746383667,2.509274482727051,1.968351125717163,1.0067765712738037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,2.8072667121887207,3.0619847774505615,1.9991157054901123,0.5467221736907959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,2.225644588470459,2.4854681491851807,2.596036672592163,2.493704080581665,2.411522626876831,1.7719838619232178,0.5052003860473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,2.286222219467163,2.587963104248047,1.6688663959503174,0.32098937034606934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,2.1090469360351562,2.0347256660461426,2.816628932952881,1.7020421028137207,0.8138532638549805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,2.6192750930786133,2.2351572513580322,1.7922351360321045,0.7488853931427002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,2.0856411457061768,2.1841704845428467,2.1313443183898926,2.1558754444122314,2.536207675933838,1.6404485702514648,0.5412380695343018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,2.658048152923584,2.3464958667755127,2.2963006496429443,3.363894462585449,2.890713691711426,2.5526680946350098,1.8877885341644287,0.25423741340637207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,3.0219173431396484,2.656494617462158,2.5273077487945557,2.471696138381958,2.6151633262634277,2.625352621078491,2.5621964931488037,2.144322395324707,2.2011992931365967,2.301133871078491,1.3723015785217285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,2.1466915607452393,2.141246795654297,2.864166736602783,1.6094763278961182,0.2577049732208252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,2.400766611099243,2.2851016521453857,2.388455867767334,2.392902374267578,2.5434458255767822,2.094982624053955,2.180365562438965,2.37323260307312,1.940324068069458,1.7747271060943604,1.2077982425689697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
