,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.8552510738372803,0.8749377727508545,0.702606201171875,0.4774610996246338,0.2691357135772705,0.0677499771118164,,,,,,,,,,,,
1,0.9249858856201172,0.7798609733581543,0.5862278938293457,0.3779623508453369,0.18034601211547852,,,,,,,,,,,,,
2,0.8979320526123047,0.8395099639892578,0.5921230316162109,0.3831479549407959,0.1777641773223877,,,,,,,,,,,,,
3,0.8323678970336914,0.8320865631103516,0.6812877655029297,0.4672091007232666,0.26534509658813477,0.06592416763305664,,,,,,,,,,,,
4,1.019428014755249,0.766232967376709,0.5844371318817139,0.37401294708251953,0.1768488883972168,,,,,,,,,,,,,
5,0.8667583465576172,0.7575500011444092,0.5715689659118652,0.36972784996032715,0.17450904846191406,,,,,,,,,,,,,
6,0.8649110794067383,0.7567381858825684,0.5729022026062012,0.3683888912200928,0.17472195625305176,,,,,,,,,,,,,
7,0.8620729446411133,0.7714171409606934,0.5751771926879883,0.3687872886657715,0.17526483535766602,,,,,,,,,,,,,
8,0.8577210903167725,0.7566802501678467,0.5797860622406006,0.3675270080566406,0.17545032501220703,,,,,,,,,,,,,
9,0.8178942203521729,0.8318400382995605,0.682974100112915,0.46484875679016113,0.26703715324401855,0.06653189659118652,,,,,,,,,,,,
0,0.8436689376831055,0.8242199420928955,0.6707420349121094,0.4640028476715088,0.26694798469543457,0.0675058364868164,,,,,,,,,,,,
1,0.7961399555206299,0.8170769214630127,0.6823968887329102,0.46410703659057617,0.2649698257446289,0.06660008430480957,,,,,,,,,,,,
2,1.0385651588439941,0.8154439926147461,0.6645979881286621,0.4660680294036865,0.26375293731689453,0.06677794456481934,,,,,,,,,,,,
3,0.8506500720977783,0.7423820495605469,0.5694468021392822,0.36884188652038574,0.19626903533935547,,,,,,,,,,,,,
4,0.8468401432037354,0.7404289245605469,0.5661811828613281,0.367138147354126,0.1750469207763672,,,,,,,,,,,,,
5,0.8628621101379395,0.7440400123596191,0.567939281463623,0.36873412132263184,0.17378997802734375,,,,,,,,,,,,,
6,0.8441898822784424,0.7492249011993408,0.7941739559173584,0.37311315536499023,0.17659211158752441,,,,,,,,,,,,,
7,0.8030049800872803,0.8142120838165283,0.6695389747619629,0.4640998840332031,0.26642680168151855,0.06621122360229492,,,,,,,,,,,,
8,0.7982227802276611,0.8117458820343018,0.6705269813537598,0.46286702156066895,0.26415205001831055,0.06605291366577148,,,,,,,,,,,,
9,0.8396217823028564,0.7402999401092529,0.567349910736084,0.3667442798614502,0.1726231575012207,,,,,,,,,,,,,
0,1.0314533710479736,0.9608690738677979,0.46819114685058594,0.2862060070037842,0.057795047760009766,,,,,,,,,,,,,
1,0.9508640766143799,0.6789059638977051,0.28086090087890625,0.0763552188873291,,,,,,,,,,,,,,
